cz,czname,pop2000,fips,statename,stateabbrv,location,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,female,male,age_0_to_19,age_20_to_39,age_40_to_64,age_over_64,asian,black,hispanic,white,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
26802,Lisbon,16013.0,38,North Dakota,ND,"Lisbon, ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1135901,8603.2969,-0.461479,0.155385,0.1119912,0.0952799,1.021073,88.910922,90.127707,71.259498,85.466023,70.272667,77.012716,0.0175107,0.0171288,0.0143619,0.015079,0.19908,0.1073764,0.06895,0.69913,2.6061769,88.21582,0.1186536,0.9866983,0.0248388,-0.1753103,-0.0039269,0.6469254,0.1920145,1.085783,0.009617186,0.0144882283,5.613671,0.6059008,35168.38,67305.72255,4.8790449,17.282155,10.80355,-0.0311627,15.24239,5700.0,0.1372811,59.83,0.100159,0.0029351,1428.666,0.0208799,3.44,0.48704378307787477,0.5129562169221252,0.2519760808302976,0.19692075056704927,0.34462849680390406,0.20619973881366416,0.0030929960822049627,0.009072788507801223,0.020963640112722524,0.953123926043027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26803,Jamestown,38384.0,38,North Dakota,ND,"Jamestown, ND",0.2390158,0.197411,0.1612903,0.1039604,0.3075506,0.2892977,0.262963,0.2639594,0.63424122,0.77391303,0.7962963,0.89393938,0.10766769999999999,7124.0815,-1.006137,0.1571649,0.101218,0.0869812,1.550548,85.160266,90.439444,76.95937,85.945632,74.525896,50.091066,0.0227984,0.0241098,0.0207125,0.0399106,0.24519,0.1111173,0.0837,0.64831,2.259876,75.53668,0.2813672,0.7659441,0.0258792,-0.1391213,-0.0031172,0.6312259,0.1039848,0.9601982,0.0097436432,0.0128438933,7.897573,0.6666861,32842.16,79716.78123,5.2573384,16.428817,10.25332,-0.0337905,19.7259,5550.68,0.0924911,56.4975,0.1558326,0.0057837,1405.512,0.0198356,3.44,0.4952176190082417,0.5047823809917583,0.23903635712119958,0.23280685796190634,0.340858347804515,0.18818049009068608,0.007056423826456076,0.004961548002976929,0.01598721023181455,0.9464428457234213,84.39961,84.68431,86.02933,86.3574,87.63068,87.91928,88.30236,88.60194,75.95874,76.4107,82.79805,83.13422,83.18334,83.60777,87.19507,87.43172,1.010441,0.9616954,1.198347,1.14575,1.100253,1.038494,1.67431,1.584098,0.8172023,0.8091552,0.9729428,0.9406642,1.20269,1.166911,1.285358,1.220001,20847,26514,29337,15237,21321,30011,28450,13451
26804,Cooperstown,2754.0,38,North Dakota,ND,"Cooperstown, ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120271,7391.26,-1.30449,0.2072224,0.087111,0.0534263,1.369617,88.183734,88.095238,80.952381,80.952381,74.285714,61.62,7.165e-4,0.0013241,6.948e-4,0.0392792,NA,0.1011152,NA,NA,2.6946671,74.58243,0.0,0.399419,0.0225291,-0.2584814,-0.1519231,0.5829315,0.0927835,0.8692216,0.0061728395,0.0079883805,3.887078,0.6154546,34889.81,47988.0,6.0706549,13.7103,NA,NA,15.7,NA,NA,NA,0.0859107,0.0029049,1392.068,0.0254211,3.44,0.5089437819420783,0.49105621805792166,0.19889267461669505,0.1358603066439523,0.3628620102214651,0.30281090289608176,8.517887563884157e-4,0.005536626916524702,0.0017035775127768314,0.9872231686541738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26901,Fergus Falls,117558.0,27,Minnesota,MN,"Fergus Falls, MN",0.2349398,0.2394366,0.1724138,0.1538462,0.2530864,0.25,0.20689660000000001,0.2247191,0.69999999,0.74456519,0.8607595,0.84090906,0.11175280000000001,8030.2069,-0.65402420000000006,0.161927,0.0918784,0.1028398,0.896825,73.549342,89.892763,74.64417,81.820569,75.651564,55.502105,0.0169145,0.0197991,0.015515,0.0954975,0.24959,0.0973674,0.08518,0.64825,2.7291703,73.14347,0.2943228,1.131356,0.0415499,0.0694285,0.2625936,0.6366826,0.1484402,1.534828,0.0169193079,0.0153371102,26.76252,0.5262953,36093.64,113748.6879,6.7131765,16.869276,15.814,-0.0028653,17.19948,3214.7,0.0632573,52.7865,0.1358496,0.0051145,2972.452,0.0188793,2.5,0.49895021618077856,0.5010497838192214,0.2387366079949544,0.20809785810906134,0.34346602932755743,0.21029700998331963,0.00521987369399424,0.007601596667247574,0.02227367407739355,0.9496269740500078,83.06044,83.40773,85.53967,85.88705,87.20914,87.54079,88.28066,88.58426,78.48907,78.87003,82.36165,82.75919,85.0634,85.40251,86.10508,86.41028,0.6146994,0.5926948,0.5888361,0.5597075,0.6815521,0.6477501,0.847455,0.8014938,0.4762741,0.4689493,0.5427087,0.5245407,0.5754638,0.5567099,0.8061838,0.7690943,66517,83023,94469,55234,67228,92021,90635,48960
26902,Little Falls,69851.0,27,Minnesota,MN,"Little Falls, MN",0.2258064,0.1,0.03125,0.0666667,0.2903226,0.325,0.3,0.2666667,0.52272725,0.74074072,0.79166669,0.91666669,0.127465,7124.9619,-0.7136212,0.1451548,0.0933443,0.1121349,-0.0891415,67.294753,83.27473,76.025165,73.87677,70.043579,60.674033,0.0141739,0.012933,0.0149149,0.0583291,0.23898,0.1230269,0.06947,0.65924,1.555984,66.67335,0.2247641,1.136705,0.0524844,0.019812,0.275938,0.6425179,0.1950775,1.258037,0.0225766274,0.0213883838,26.84994,0.4352161,31850.94,95280.95891,7.2267238,17.418924,7.154384,-0.0194021,11.84787,NA,NA,51.9525,0.1445132,0.0035765,2769.892,0.0170181,2.5,0.49334696621659474,0.5066530337834052,0.2654070256036753,0.2089052607989243,0.34287635161633706,0.1826152725642893,0.00399182027004314,0.0049162418062636565,0.02749453750910415,0.9472379405008684,83.92963,84.25848,84.89571,85.31151,86.549,86.89845,89.6507,89.8531,79.08725,79.48436,82.34637,82.74588,85.2386,85.57854,83.85567,84.26827,0.6985427,0.6696063,0.884365,0.8481302,1.002033,0.9534256,1.170513,1.104549,0.5763137,0.5664059,0.7074369,0.6895938,0.8970284,0.8581839,1.626756,1.586812,49430,54177,50436,19972,51392,60558,48358,17490
27001,O'Neill,14875.0,31,Nebraska,NE,"O'Neill, NE",0.2807018,0.1730769,0.3,0.0,0.1785714,0.2653061,0.4,0.125,0.56140351,0.61538464,0.89999998,0.8888889,0.1775034,8763.3585,0.6541139,0.1875051,0.0925967,0.1235447,-0.7269424,87.289893,75.207836,76.979764,61.244423,62.67466,82.410607,0.0047216,0.0028267,0.0066733,0.0217504,0.23357,0.1386506,0.06285,0.62829,1.310874,68.80672,0.0201681,0.5983194,0.0311289,-0.1709859,0.0042804,0.654021,0.0331416,0.6876096,0.0037647059,0.0053109244,4.216422,0.6531482,31083.88,69468.53724,8.5652282,11.959684,10.01571,-0.0330221,14.2452,NA,NA,57.44475,0.0967222,0.0026891,1667.562,0.0235842,1.72,0.5060313178991533,0.49396868210084666,0.25354012137559,0.17434629504757623,0.35648460328163634,0.2150295946654679,0.0022476961114857273,0.001498464074323818,0.02922004944931445,0.9566943882520417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27002,Ord,9975.0,31,Nebraska,NE,"Ord, NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2021142,9292.0331,2.609095,0.1541106,0.180897,0.1280869,-0.592985,86.03711,82.526742,69.690934,66.474159,56.300401,70.467903,0.0023019,0.0028958,0.0028795,0.0247789,0.29618,0.1360516,0.06536,0.5973,0.83726797,82.21554,0.2005012,1.293233,0.0300213,-0.1901437,-0.0779123,0.6296111,0.0374593,0.8377168,0.0,0.0063157895,4.37942,0.6583087,31042.35,54304.19193,6.895965,11.854302,9.689566,-0.0344194,14.81766,NA,NA,57.8435,0.1093489,0.0019048,2683.88,0.0317975,1.72,0.5025856496444732,0.49741435035552684,0.24175824175824176,0.18842921784098254,0.3270846800258565,0.24262012497306615,7.541478129713424e-4,0.002477914242620125,0.0149752208575738,0.9695108812755872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27003,Ainsworth,6264.0,31,Nebraska,NE,"Ainsworth, NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2319263,8198.1006,-2.257783,0.1030435,0.0885513,0.1001613,0.4960658,80.009099,83.543478,72.144928,73.405797,63.846881,7.7998113,0.0054033,0.0035833,0.006751,0.0390948,0.23246,0.1659919,0.05895,0.57091,1.5482812,54.51788,0.0159642,1.213282,0.0319117,-0.2229252,-0.1162531,0.6354251,0.0382993,0.8211238,NA,NA,2.085897,0.6700835,30825.16,53458.9474,6.2736077,11.592333,0.1307596,NA,15.56295,NA,NA,56.486,0.1371994,0.0014368,2816.853,0.0317254,1.72,0.514144674387697,0.48585532561230305,0.2192899183595975,0.17182456806531232,0.3687108410860072,0.24017467248908297,0.0028479210176571104,0.002278336814125688,0.0064552876400227836,0.9705714828175432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27004,Winner,11222.0,46,South Dakota,SD,"Winner, SD",0.1946903,0.1636364,0.0967742,0.0294118,0.2577778,0.2981367,0.2786885,0.375,0.61572051,0.73493975,0.80645162,0.67647058,0.20375759999999998,7884.2167,-0.153814,0.1680954,0.0967939,0.109205,-1.981932,52.448604,84.4313,59.61868,73.54373,56.437747,102.43831,0.0053007,2.212e-4,0.0059521,0.0335066,0.27578,0.1998362,0.07011,0.58608,1.9783721,70.46873,0.0356443,0.8554624,0.0329495,-0.1551607,-0.0508059,0.6272401,0.0140547,0.4895852,0.0012475495,0.0061486366,4.267805,0.6731831,29623.25,56190.70843,4.9640546,14.800486,16.80933,-0.0193737,12.85947,NA,NA,52.3025,0.1217852,0.0037426,1772.694,0.0271539,0.0,0.4866107931316435,0.5133892068683565,0.23875715453802127,0.1937857726901063,0.34699509403107115,0.21974652493867539,0.0024529844644317253,4.088307440719542e-4,0.00909648405560098,0.8516966475878986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27005,Yankton,47901.0,46,South Dakota,SD,"Yankton, SD",0.2401747,0.2119565,0.1658986,0.08,0.2283105,0.25,0.2018779,0.2054795,0.66585958,0.77018636,0.88,0.82394367,0.149723,7966.1652,-0.3259338,0.1428341,0.1077274,0.1126929,0.150858,80.870628,84.60323,73.261619,71.300034,71.653044,70.96036,0.0165009,0.0115175,0.0157071,0.1482995,0.24124,0.1118011,0.06798,0.67036,1.3095073,76.8773,0.6471682,1.175341,0.0320536,-0.0389623,0.0386687,0.6361182,0.1423436,1.070555,0.0065551867,0.0115028914,16.33044,0.5825769,31086.26,81619.9676,6.3073014,16.198028,8.914333,-0.016838,18.14272,9710.0,0.0707867,57.622,0.1377066,0.0034655,1860.062,0.0249946,0.0,0.4802114191939643,0.5197885808060356,0.2471174953645489,0.21928347648174593,0.34272500586091514,0.19049039875535476,0.004837919055433601,0.010570959698216151,0.028004518232774236,0.9092304085590673,83.58762,83.92101,87.91386,88.12916,86.59381,86.93342,89.61593,89.80633,78.89026,79.29726,82.55672,82.91318,84.14954,84.48639,86.38794,86.64397,0.8899367,0.8466285,0.8270966,0.7857952,1.24887,1.18886,1.409596,1.336336,0.7726896,0.7503369,0.8416895,0.8153816,1.088624,1.047626,1.471954,1.418335,25874,34497,34137,14969,28338,39111,31573,13235
27006,Mitchell,27613.0,46,South Dakota,SD,"Mitchell, SD",0.2408964,0.1985112,0.125,0.16,0.2477876,0.2565445,0.2191781,0.1451613,0.5986622,0.73684210000000006,0.82481754,0.79661018,0.1539629,7726.8313,-0.7413359,0.1420836,0.1096824,0.0986415,0.7395326,85.312516,86.217655,71.376476,80.335407,72.95023,65.85458,0.0072439,0.0072686,0.0093017,0.0324629,0.26133,0.1240807,0.13422,0.63924,2.0591327,78.69119,0.210046,0.8112121,0.0261975,-0.016491,0.1414701,0.6671774,0.1332856,0.9905609,0.0127476189,0.0148480788,12.85883,0.6406648,33752.84,82273.1959,5.2519562,14.797533,15.04044,-0.0297644,18.14149,4329.8,0.3368279,52.27,0.1507009,0.0099591,1673.153,0.0296414,0.0,0.49155788876276957,0.5084421112372304,0.2679128830874007,0.24471481271282633,0.3167210556186152,0.16987088535754824,0.001525255391600454,0.007945516458569807,0.021885641316685585,0.9310087968217934,83.95736,84.17701,85.47729,85.78336,83.66312,84.1723,87.46038,87.81692,80.06207,80.25842,82.91692,83.214340000000007,85.2391,85.53254,85.88205,86.19937,1.16235,1.119468,1.22713,1.169281,1.623028,1.572163,2.204676,2.095792,0.9486272,0.9295005,0.9170151,0.8845578,1.202201,1.151575,1.873458,1.799049,16797,20359,21052,10674,16322,22851,19516,9417
27007,Huron,19318.0,46,South Dakota,SD,"Huron, SD",0.2222222,0.2051282,0.1630435,0.1119403,0.2843823,0.2783964,0.244186,0.2923077,0.61879897,0.71679199,0.7987805,0.83064514,0.1451418,6917.3322,2.383513,0.1836673,0.1419135,0.1347455,1.291569,88.603147,90.370509,71.814779,86.999299,68.938219,53.738261,0.0083716,0.0084403,0.0055962,0.0409631,0.24488,0.1291739,0.0842,0.64908,3.5500816,75.05435,0.6108293,0.8385961,0.033368,-0.1268306,-0.0468765,0.6487617,0.123877,1.023873,0.0094212651,0.0196707734,10.80059,0.6704858,35616.66,72156.18393,5.1201578,15.545826,7.178036,-0.01002,17.58719,7200.0,NA,52.12225,0.1654961,0.0047624,1635.942,0.0256435,0.0,0.5016772643068143,0.4983227356931858,0.2694637760977319,0.2377709908376308,0.319531367345917,0.17228258148500475,0.05061833475191509,0.005607570219796725,0.08201071446452711,0.8389826265458369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27008,Parkston,20883.0,46,South Dakota,SD,"Parkston, SD",0.2188552,0.1571906,0.1707317,0.1190476,0.3184932,0.2711864,0.2435897,0.2,0.65648854,0.74242425,0.87323946,0.8888889,0.1744576,8019.304,0.5576779,0.163778,0.1236918,0.1098141,0.35233,86.802495,92.012421,71.616165,75.378469,63.104367,84.089992,0.011734,0.0129624,0.0060897,0.33268,0.25422,0.195275,0.08575,0.63147,2.7743678,90.26481,0.0909831,1.110952,0.030895100000000002,-0.1002973,-0.0354184,0.5985801,0.0659038,0.6514043,0.0072786477,0.0085715654,8.909437,0.6125218,29594.07,58080.745,4.7355529,14.062063,6.127352,-0.0265994,14.16624,NA,NA,51.08525,0.1400238,0.0017239,1538.862,0.0279616,0.0,0.5032440782698249,0.4967559217301751,0.2806385169927909,0.18594232749742534,0.31864057672502577,0.21359423274974254,0.0010298661174047373,8.753861997940267e-4,0.01874356333676622,0.8047373841400618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27009,Chamberlain,11291.0,46,South Dakota,SD,"Chamberlain, SD",0.20689660000000001,0.1805556,0.0714286,0.1052632,0.2962963,0.3194444,0.3571429,0.2105263,0.60344827,0.625,0.8214286,0.78947371,0.1931274,8067.8934,-1.747656,0.0891083,0.114082,0.1029556,-0.7600818,81.768861,77.57974,63.035155,64.947164,66.716789,56.172656,0.0561361,0.0676008,0.0386525,0.5537449,0.30216,0.2557069,0.07207,0.56932,0.6815989,69.63953,0.1682756,0.5491099,0.0385407,0.0354916,0.0967466,0.6429591,0.0232975,0.461127,0.0033655124,0.0047825702,3.854228,0.5997028,26745.55,72189.98331,5.1884229,13.201874,13.68642,-0.019293,16.24318,NA,NA,40.95175,0.2420091,0.004074,1366.201,0.0247451,0.0,0.4967279246974451,0.5032720753025549,0.3084715374271627,0.22689376961004035,0.3118780815777678,0.15150156880322727,0.0017929179740026895,9.861048857014792e-4,0.0132675930076199,0.6407888839085611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27010,Miller,5412.0,46,South Dakota,SD,"Miller, SD",0.097561,0.1388889,0.1875,0.0909091,0.3589744,0.4,0.5,0.3636364,0.68292683,0.6111111,0.625,0.81818181,0.1706174,7665.2029,-2.368535,0.0757415,0.1244897,0.0842238,-0.2177348,37.746783,90.116801,86.612758,77.088949,71.698113,65.99,0.0098092,0.011697,0.0126585,0.3529672,NA,0.1017941,NA,NA,3.3749859,72.15447,0.0554324,0.3510717,0.0265205,-0.2287302,-0.1086305,0.6246513,0.0218197,0.8648431,0.0038802661,0.0,2.355549,0.6972998,39611.15,56139.78668,5.358224,14.27067,NA,NA,15.7235,NA,NA,NA,0.1111111,9.239e-4,1976.542,0.0348906,0.0,0.49916736053288924,0.5008326394671108,0.24021648626144879,0.17464612822647793,0.3403413821815154,0.24625312239800168,0.0029142381348875937,0.0,0.010199833472106578,0.9479600333055787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27011,Pierre,20809.0,46,South Dakota,SD,"Pierre, SD",0.2544081,0.1759398,0.137931,0.0517647,0.2860892,0.2763975,0.2493151,0.1946472,0.61538464,0.77901429,0.88333333,0.89712918,0.1282536,7144.6749,1.224841,0.1731202,0.111709,0.1344064,0.5408971,79.394259,83.358148,75.060536,69.339085,71.212471,19.477785,0.015801,0.0138174,0.0169108,0.0794346,0.26621,0.0838871,0.07779,0.60879,5.266008,69.94089,0.1681965,1.081263,0.0236696,0.1102278,0.2019152,0.7394846,0.0152431,1.173653,0.0123504253,0.0125426498,6.520948,0.7666386,38652.54,120952.4866,5.0987107,17.675302,8.611669,0.0067086,29.51471,NA,NA,46.671,0.1838791,0.0065356,1942.68,0.0269656,0.0,0.5028867302052786,0.4971132697947214,0.2572855571847507,0.24253115835777125,0.3510355571847507,0.14809384164222875,0.005865102639296188,0.006094208211143695,0.023872800586510264,0.8461326979472141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27012,Gettysburg,2693.0,46,South Dakota,SD,"Gettysburg, SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1439438,9678.06,1.730624,0.216735,0.1059341,0.1228578,-0.1391449,87.924193,81.578947,71.052632,73.684211,70.0,104.64,0.0,0.0,0.0,0.0,NA,0.1257121,NA,NA,4.5549818,115.8188,0.0,0.1856665,0.035014000000000003,-0.2670114,-0.1678322,0.6141328,0.0472496,0.407332,0.0,0.0063126625,3.107948,0.7292576,37190.4,57052.4,6.6932827,14.184135,NA,NA,16.2,NA,NA,NA,0.0835821,0.0018567,1831.975,0.0298962,0.0,0.5259515570934256,0.4740484429065744,0.21107266435986158,0.16782006920415224,0.35899653979238755,0.25994809688581316,0.006055363321799308,0.0,0.005622837370242215,0.948961937716263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27101,Willmar,85394.0,27,Minnesota,MN,"Willmar, MN",0.1967213,0.2087912,0.1842105,0.0689655,0.2758621,0.1777778,0.1891892,0.0714286,0.65384614,0.82499999,0.84615386,1.0,0.1054734,7563.6705,-0.1300209,0.167638,0.1064808,0.1014324,0.9839684,69.633543,90.766369,76.04937,82.36544,79.071775,56.642926,0.0235246,0.0224462,0.0251586,0.1809027,0.23595,0.090814,0.07697,0.65879,2.6264035,84.36775,0.6265077,4.780195,0.0420807,-0.0391025,0.1132061,0.6544192,0.1575847,2.462967,0.0095557065,0.0122022625,23.42636,0.5494454,35795.2,96403.11325,7.8626316,16.501911,5.464122,-0.0121797,15.98622,2231.99,0.0463105,51.92075,0.1479494,0.0056796,3638.411,0.0175592,2.5,0.4961954787560443,0.5038045212439557,0.25255884735278955,0.2219754056110552,0.33888466164306225,0.1871701725534474,0.004540880194398763,0.01795488574163619,0.07774723251761124,0.881875751699762,82.63377,83.00971,86.5133,86.80169,88.03663,88.25227,87.48856,87.82777,78.63988,78.97742,81.64409,82.0341,85.19048,85.47636,86.37752,86.65948,0.7842439,0.7491206,0.69063,0.6543103,0.7362946,0.7022858,1.181778,1.120479,0.6228851,0.6062984,0.694689,0.6751538,0.7599548,0.7370045,0.9304487,0.8883185,43007,58054,66730,37138,44183,63935,63759,32914
27102,Marshall,51470.0,27,Minnesota,MN,"Marshall, MN",0.1428571,0.2666667,0.0,0.2,0.4285714,0.4285714,0.5,0.2,0.71428573,0.80000001,0.66666669,0.80000001,0.10509109999999999,7255.1839,1.208041,0.180065,0.1282849,0.1135837,0.21162,71.65664,89.245806,58.668548,79.581204,75.571865,48.62132,0.0174634,0.0121017,0.0204672,0.0885729,0.23985,0.0951709,0.0909,0.66054,2.8433023,80.7655,0.8470954,2.442199,0.0345562,-0.0777143,0.0909452,0.6880509,0.1754895,2.738024,0.0088983874,0.0141830192,23.39865,0.6209962,34330.34,89742.52648,6.325285,16.295091,11.33177,-0.0172113,17.91311,2790.0,0.0289625,55.25975,0.1350653,0.0020595,3783.342,0.0201799,2.5,0.5049169947960981,0.4950830052039019,0.272205623379964,0.2406260511684046,0.3132036644967253,0.17350956686915056,0.019766912681295632,0.01668018757791013,0.04582599576564633,0.9050634163715151,86.13374,86.31061,87.37293,87.63948,87.65667,87.93264,88.24103,88.56477,76.78977,77.11187,82.66722,83.06232,84.68294,85.02832,85.87025,86.18346,0.8553832,0.8178819,0.9049249,0.8558046,1.009225,0.9600796,1.563079,1.484227,0.7895344,0.7774449,0.8692161,0.8345364,1.006609,0.965736,1.27391,1.219969,25442,34902,40749,21850,25357,38909,38771,19858
27201,Sioux Center,58454.0,19,Iowa,IA,"Sioux Center, IA",0.1595745,0.1626506,0.113924,0.0930233,0.3103448,0.173913,0.2337662,0.0238095,0.62765956,0.78915662,0.8607595,0.85714287,0.120397,7551.4835,0.6602423,0.1411252,0.1466763,0.1088354,0.7844937,68.823592,89.104436,79.968103,84.017826,70.076295,57.59663,0.0066682,0.0048225,0.0060976,0.0474057,0.19772,0.0678228,0.13264,0.73376,2.8196852,92.83368,0.1950251,1.910904,0.0239239,-0.0367001,0.1756633,0.6895932,0.1879031,2.275009,0.0083826599,0.0102131591,30.3112,0.628929,32542.37,96923.6054,6.0030119,14.89428,10.51353,-0.0308979,17.35546,10233.2,0.1950576,58.29325,0.0820834,0.0032162,2097.366,0.0231552,2.86,0.49760455135243037,0.5023954486475696,0.2980337359017866,0.23816415477259872,0.29971387696709584,0.16222510563263134,0.006687294141131849,0.0032272016501979574,0.06725554779252753,0.914329440729281,83.35258,83.65682,86.69392,86.9763,86.28481,86.64858,88.01725,88.31686,78.11086,78.46761,83.31677,83.65087,83.94384,84.32243,85.26959,85.67426,0.9910746,0.9447318,0.8719072,0.8303822,1.071173,1.019873,1.157874,1.089661,0.8386821,0.8217981,0.794906,0.7687147,0.9977087,0.9578744,1.566493,1.497479,23405,40336,47508,22615,23970,46417,44289,19793
27202,Worthington,60435.0,27,Minnesota,MN,"Worthington, MN",0.125,0.1428571,0.0,0.0,0.75,0.1428571,0.0,0.0,0.875,0.85714287,0.33333334,0.5,0.1292573,7374.8105,0.3569284,0.1508937,0.1170482,0.1192667,1.456443,85.775929,88.803401,74.032608,85.724159,76.224957,48.40699,0.00997,0.0063901,0.0102821,0.1929318,0.20207,0.1004945,0.06866,0.71311,2.8129194,86.35394,0.456689,5.0666,0.035111,-0.1398622,-0.0099611,0.6530238,0.1932738,4.315484,0.0041863159,0.0098452883,19.12333,0.5888279,34678.46,74221.8151,6.8480716,15.891405,8.615917,-0.0181728,13.51721,NA,NA,54.33975,0.1321642,0.0061885,3025.409,0.0202009,2.5,0.4993663298510019,0.5006336701489981,0.26506251070388764,0.21597876348689843,0.32759034081178284,0.19148826853913342,0.029594108580236343,0.016732317177598904,0.12127076554204487,0.8142661414625793,84.36884,84.41187,85.98592,86.332,88.85899,89.01999,89.91069,90.12645,77.63196,77.72111,83.18216,83.57662,83.9388,84.21198,86.8685,87.15311,0.8819916,0.8535796,0.8691137,0.8238496,0.8453359,0.8068219,1.1139540000000001,1.038819,0.7394403,0.725908,0.7846808,0.7588473,0.8980398,0.8677429,1.275669,1.206919,29671,42654,44692,19128,32391,50485,42433,16172
